建外SOHO		4075489	319	279	1172	24203	297	35	67	5	22119,11245,13022,2074,4141,4141,1927,4141,22286,8987,7027,14711,2133,6,1440,103,12,470,103,7965,8526,21000,6583,18005,12135,6134,3214,9077,8848,602,2755,19335,21246,7009,6765,5967,1871,12008,257,12626,18422,23402,8580,2926,6730,10522,3006,1900,3009,23364,18457,13426,14636,17756,10599,19349,9101,11555,2130,6442,1819,23108,2638,15717,16600,14484,11890,19090,19233,6442,19441,982,17474,5826,14022,14242,1017,20323,6353,12537,8996,12451,14890,3777,989,21341,9161,4078,9262,1932,11136,3616,7549,35,11726,16236,5653,13,7852,5461,4751,8225,10049,7261,21104,12336,16869,3542,3565,88,10277,18837,2279,982,12960,11839,6089,1334,2004,14855,8568,15963,717,9588,17557,3002,20627,21776,22807,16824,5676,4213,19001,17746,22471,396,8792,117,22130,6968,20895,11370,12230,9842,2664,9493,7625,5,750,22084,7862,9527,12709,16764,23456,14627,18129,3397,15141,10985,22687,18298,23042,9669,22962,398,248,11738,299,12030,1529,13868,12360,7994,19330,785,3017,461,9681,1806,16925,22523,22300,523,6100,1355,6290,4552,17636,69,11313,15697,19696,22815,122,11992,1679,859,9594,12534,974,6165,15339,21672,21418,3211,21481,3968,10224,15655,50,716,10289,7661,14713,9689,22111,16818,3572,3504,6129,19812,13416,1334,5662,10197,4383,8755,9527,8256,18517,22008,3344,2499,8477,1814,10246,12257,19616,22232,20575,242,7386,9799,6328,16007,22083,21225,9835,10010,17354,3022,18378,16706,10501,8991,7474,15502,1899,1866,7385,206,10575,12304,13194,14043,16907,13129,12708,17383,19961,5810,17476,6752,12025,9909,7177,10210,8290,7151,393,16082,3717,13457,17853,1949,10338,6228,692,12630,5186,4629,1305,1522,4218,2504,1967,2096,10310,18169,6623,21739,16979,5356,15130,4360,11941,20897,10579,5328,14208,1723,5502,9719,20257,5604,11277,15921,21652,553,20736,8664,17629,7300,3906,15809,15524,13803,17703,1112,6837,6192,10972,23098,2972,4885,4513,19357,22082,1550,9991,4033,6131,22676,23276,15510,10915,18138,12806,8548,20594,16536,21118,74,6724,2267,1236,4580,147,9555,19387,7852,21581,657,3455,20321,17433,5987,8465,16746,1215,11761,23298,1468,16016,6117,10935,9888,12486,14079,7148,18894,11260,18793,19409,19224,5462,16002,14794,14889,4657,9974,18991,3673,4137,10107,11867,3328,145,4695,16826,3798,17242,19430,2796,15358,2338,4513,851,1796,22563,14969,9094,9111,7480,22226,7700,12455,18667,2642,11092,6032,156,14313,5172,19615,20018,10865,19079,11422,11999,4724,7740,16464,9405,10039,11949,21662,22993,4849,514,10921,16742,20073,14568,2639,8623,4385,6379,21565,2765,20242,19333,20369,22620,11254,8473,20287,11743,15590,17356,12222,14668,13365,20797,23048,9492,5001,20122,9715,22458,10267,17479,6079,7709,239,10317,17516,22671,14686,20872,21530,14833,13651,20878,7760,4844,17589,15147,14738,3169,8079,813,2994,5972,15575,8907,13584,15141,16904,57,2664,16727,12067,18828,1452,3264,16691,2443,4747,2020,15520,18297,22013,22076,16674,18521,4523,19946,19955,19922,19970,19853,19742,19818,20362,20367,13941,14389,5980,12822,11948,11954,10669,11980,5919,4253,15912,14158,7019,5716,11216,9615,15998,8342,8318,10824,3267,13669,19026,2169,2804,11850,16457,7425,9028,12523,12502,21657,21428,21387,9080,215,227,19242,21011,14409,8043,290,726,5025,10126,19857,2935,9609,20731,20791,2284,2209,23101,8261,4634,1570,11710,13905,4974,7727,11005,11280,19543,5352,9125,14918,14700,9060,8993,16606,2277,1484,4549,7235,7524,11175,12332,17147,18352,1639,22918,3428,1307,11316,20392,20389,4289,22069,2933,3687,3784,3809,4114,3555,1948,11889,21151,3213,17699,12885,6791,15352,15360,6211,5788,2883,999,2579,6860,14962,11583,1317,8456,5497,5262,5273,5245,5256,8497,6870,6826,10772,1972,4826,4363,21468,12351,10431,1759,10504,6622,2433,1838,22387,4843,4361,991,1330,7459,7451,7452,7309,20604,20623,8428,19181,4233,15329,862,10712,21490,19939,18128,22201,1759,6383,244,2787,16886,8443,6211,6574,1378,1777,21914,8003,4903,4225,3400,22452,16303,14456,732,4491,13524,18777,18220,270,15885,5997,14544,12845,15586,8342,8342,8342,8806,20475,7455,9779,179,104,18630,3560,3982,3130,12005,12005,2565,165,6610,22210,590,369,15938,10779,18461,20636,12179,18800,11446,16300,19310,2292,5320,2545,12554,10315,9114,7747,21753,5616,11934,6767,14174,21645,7277,12803,8407,8341,10213,2971,3664,15481,12571,20735,9995,9677,9417,11399,11414,11614,5785,5603,5665,6778,6907,6912,7491,7437,7816,7859,8250,8251,8176,8582,8485,8474,16057,15977,16129,15789,15745,15765,15334,14973,17483,13079,12979,12688,12513,11964,11854,14549,14041,13925,14001,13624,13755,21482,21532,21408,21650,21863,21765,21770,21848,20505,20478,20444,20750,22691,23417,22099,22086,17691,9576,13425,13159,10827,11332,2798,2791,10351,372,22979,19612,11259,3433,13002,6632,6621,6620,6625,6642,6643,1263,19025,16188,5584,22337,6628,5449,4959,16075,15931,2559,14658,4003,16077,19503,16911,8457,7154,17205,12631,14498,22587,9563,18528,19412,14690,14687,14718,14721,2278,1746,1608,20678,17984,18238,18526,19223,19470,19924,17416,13006,12514,13742,13164,267,4746,5514,6448,12168,12356,11716,18475,8245,4597,12262,18859,9198,9675,19464,13681,9259,2705,3805,8685,21591,22221,22593,12279,11916,10276,1951,15276,2852,2546,9012,881,19876,8645,10739,17545,5852,3307,18963,5226,18790,21904,3514,4201,12501,293,7159,16658,16655,15926,15927,15980,14655,13394,13738,19594,16349,2679,9164,19377,21317,12410,15362,1720,19841,21936,14340,21492,23032,5207,1294,17907,153,971,5727,4046,21522,4643,9990,7852,9524,7545,12027,3004,730,17833,8182,6151,12423,15009,6695,3211,23087,23100,8084,18329,9830,5182,9334,10138,10939,10484,2980,8655,1086,6599,1713,15787,20255,15857,17779,5915,17873,8458	75
当代商城		1754965	198	251	910	13491	888	40	68	5	3340,7365,912,3930,347,4376,1032,547,2258,70,1322,8,912,16,114,354,1154,1446,781,1282,1359,279,3120,2513,1387,15748,1095,1862,14298,743,181,1756,458,8717,19579,1508,10608,13284,767,1750,6094,5258,6014,1706,1128,3916,12308,2208,1629,17230,19446,17693,18246,622,739,16665,3276,8307,810,22360,2986,2645,16990,20749,16069,16735,328,1648,1348,23093,2585,6649,3902,6055,15969,2744,7807,4288,12666,809,5416,5877,1615,12746,6675,927,2306,1066,141,2044,6413,2385,19169,13285,6200,2228,4788,14133,19965,11663,2227,3972,15135,11660,172,11051,2116,7765,2020,945,15749,8852,430,7479,1287,6737,3180,4176,3607,10658,1686,6367,14335,7161,4658,399,660,332,20461,1475,4307,3650,1939,3536,6173,809,119,666,2355,5910,16941,7186,1176,3545,17841,6503,7227,2191,18353,404,10202,3993,453,329,4415,5880,958,6000,7565,2533,4854,128,2265,19232,23,226,10760,5220,2678,779,666,22368,6428,6524,20975,11919,2623,666,2048,14565,430,1748,1252,17999,1552,1822,1335,13897,1669,236,3948,1461,13990,2819,9713,18838,2192,1694,12271,16746,4342,805,10588,10580,10115,3486,10137,7753,7890,5185,4172,17838,544,8326,20474,17161,3710,6741,18789,10369,22181,142,1012,2363,2297,3066,3297,2917,575,19027,2959,188,405,1,538,3621,85,19505,1577,16563,7547,12620	80
当代商城	鼎城店	3434881	90	124	447	21824	185	35	26	5	76,3340,1440,661,325,650,368,354,1974,912,347,16,70,1386,743,6616,3288,458,6269,18839,6167,442,5258,393,461,15076,2585,12143,363,407,262,1358,4475,14034,18988,22075,1177,15074,6872,23211,209,666,638,636,652,430,399,374,217,457,450,454,15736,203,660,481,342,430,5363,519,4341,1866,544,11965,3026,12999,5232,405,1,674,6404,23,18617,4301	73
恒基中心		1766275	40	53	192	6372	125	30	18	5	1138,6742,3403,11568,19974,13409,76,1440,1532,1525,681,2807,12,231,325,21325,9002,4759,1791,458,12828,6004,4050,9003,1870,6493,1870,13175,5203,13659,3017,2844,7776,5965,13,4789,19945,15983,9320,18654,1057,3744,17174,7589,16748,5475,17229,17690,2084,22085,16731,3510,659,3788,5176,4765,21086,3375,18619,18186,22098,2823,16638,18387,6143,21897,156,10923,10792,18236,5655,16865,7277,9636,6349,7793,9054,16056,22802,4246,17611,23338,1179,5758,8139,945,14458,11541,5386,3655,4252,8109,16943,523,523,2178,17627,17621,17662,6321,7655,7574,1146,18670,5474,4562,15586,19427,13561,9592,9613,8036,4353,8012,8129,8107,22432,23051,23033,22200,21160,5032,6090,6578,6498,6486,6425,6377,6980,6855,6858,6852,7346,7407,7422,7443,7461,7463,7485,7523,7181,7307,7306,7819,7790,7867,7596,7617,7673,7681,8110,8098,8181,8167,7927,8688,8419,8424,8850,8915,8776,9105,9103,9097,9083,3159,8971,8959,9237,9229,9255,9271,9109,9121,9160,9431,9474,9466,9295,9362,9359,9668,9678,9641,6408,13386,10278,9993,19576,1522,7739,14250,19258,13663,8811,8440,13386,3402,310,19307,11721,1175,17789	67
悠唐购物中心		2947111	1374	1300	6115	216812	262	45	233	5	233,402,1326,284,186,1808,2447,600,11726,3343,1457,318,865,3194,5945,3715,4868,432,11171,22568,17087,328,7511,13179,13289,152,8068,13280,1140,1313,6607,11536,374,12441	84
搜秀城		1755145	127	127	560	28725	80	35	33	5	17617,18719,852,2371,1976,492,2028,2400,3063,13098,3001,13189,4546,1448,458,13,2354,13535,10442,20833,19738,1678,1334,12759,461,10887,3510,9021,5386,13812,18849,2622,8453,16309,678,5396,1955,10497,3087,17220,4232,20168,9225,16040,2162,1595,6003,3789,2956,12182,4396,9957,9333,9168,21113,18687,10994,21273,18127,3014,16525,16542,687,1020,16940,18523,6528,11645,18356,7037,9205,3741,20399,8163,4064,12403,5373,1396,8897,19105,15335,3742,12183,6998,4903,4804,3647,17212,5538,523,11168,17647,5046,5060,5414,530,884,18805,18822,18819,20778,20770,1327,2448,3751,19367,2658,14184,18139,21494,1510,1453,6953,11406,19574,7068,7667,11304,11251,531,21882,4104,10302,9216,17436,699,10540,15470,7175,14132,16800,358,8919,9578,13256,1459,367,14824,5935,14679,7746,3014,20729,17437,4940,312,1665,18314,533,9333,3751,3747,6011,8505	69
新一城		4103788	58	75	246	3741		35	20	5	11997,7632,14775,1440,2183,313,3045,16916,23050,1840,578,1428,523,156,11412,11715,1522,4242,17317,10782,19420,487,6499,5347,19120,12148,1334,17317,4251,5296,27,1459,3494,1704,5870,4958,19682,5168,145,16127,23218,1706,3927,6226,15932,15595,1522,4131,405,44,2289,2298,2281,18296,19298,14497	69
新世界百货	宝鼎店	4074196	46	33	223	15835	199	30	7	5	19176,10256,76,5795,76,12847,1387,233,1532,4173,3162,11258,4012,6,284,1530,912,2378,1440,663,1038,3955,228,3679,967,647,418,70,1440,977,3679,547,745,2582,3233,1471,4031,16,16,4049,1141,1352,1032,231,1322,5836,8671,1053,231,1385,20408,114,3970,745,2428,1974,815,2513,155,512,1446,4376,1386,1154,2582,1039,4024,2180,10509,3123,347,2807,103,5409,347,325,368,4283,354,1002,279,781,2807,2445,4276,103,1778,368,1047,1245,1707,715,1386,2414,10340,1312,10425,2147,1374,1274,1216,2418,1440,4758,14787,578,12404,1487,458,6893,1196,4018,13426,10522,1015,17115,10599,9226,2997,16686,21021,5629,8353,15652,393,865,10270,2759,4109,629,23439,22459,4892,6233,7771,1191,8014,1122,11229,4799,22785,760,4333,7296,3756,694,17909,1651,1888,1569,12914,14542,22612,461,5676,12165,11634,12950,1451,132,3227,19324,1571,4497,3942,5475,17707,18259,4541,596,316,18092,8616,16604,1338,5906,4758,11395,13458,1029,7771,2686,4755,14307,253,16939,3615,1066,808,4905,1313,13031,2668,5338,2474,19334,694,374,23153,1176,1870,11592,6833,374,329,15816,551,6262,229,1928,808,1696,20052,11575,5090,29,3168,1529,14799,458,1626,4758,10833,151,13817,4814,5494,209,152,811,10215,1978,262,6658,21877,16442,666,1625,487,2542,2753,13385,1953,2585,2617,1748,631,22040,624,11223,1952,886,11365,337,21358,310,1394,2338,6596,6182,18608,10446,1335,4092,1620,687,6909,2465,9807,535,8169,11388,3517,457,7454,10920,10060,16020,67,399,7416,1498,154,2923,9808,1081,2740,1686,810,430,7717,2701,9797,1939,1310,4904,18802,945,342,1648,691,1403,13078,9988,193,1070,2163,1795,3145,6367,10352,3329,3442,1287,5434,4243,3320,1131,6705,6540,47,2753,440,31,16548,13032,2623,4683,10949,1952,10886,216,236,240,8034,575,7192,8477,294,6331,6331,7213,734,1864,2925,6291,9364,3537,3496,9608,9596,13637,6192,10986,12712,3260,2150,219,2684,20581,2100,20229,18920,2651,4824,4675,4457,2757,7465,9924,15608,5586,12178,16430,11383,3988,2318,16559,543,3041,1631,4027,4431,634,6404,20361,5102,17595,1597,611,545,4805,4807,11221,4946,14169,13734,12643,6712,4753,21958,20590,17672,7470,1806,6387,1576,15591,157,1939,10561,3367,12758,658,1652,22936,11651,10853,1885,21715,243,22723,166,18970,1885,4696,3028,363,739,1549,3030,7051,1365,864,1365,47,6539,159,9197,879,945,1615,15060,11273,4959,8620,597,5904,1469,1586,7698,9497,2744,3536,4064,659,2717,2223,9922,664,2115,12405,12695,21387,13897,3871,198,1704,19756,5216,3357,2817,12663,5498,828,3486,112,2191,3946,414,3697,7998,10254,10264,10312,10877,5209,2463,11600,8846,660,13174,3031,1885,1751,393,10261,3532,6509,945,739,5864,363,1498,1398,545,8632,1755,4654,519,17700,19671,19670,19676,9489,2959,2921,366,122,3398,9657,1792,14946,20063,7270,7161,3427,1421,1672,2539,18761,795,14260,14260,4029,3025,21633,19056,18811,3893,3367,3475,2702,12621,2188,6272,3158,2913,2921,11896,2184,1285,16189,22552,13771,9751,23086,1018,6041,10627,2586,21166,652,6548,20823,12333,711,16932,15114,5693,5618,7061,11069,18787,16541,16192,4093,269,9385,9388,9418,9422,9430,9434,2156,7703,1153,182,2046,9429,2100,14606,20234,7117,18959,22196,22192,11988,8562,8040,6747,12007,6630,19081,19080,4098,2939,7419,11781,23004,2355,14693,13922,18912,18928,1963,1946,1925,2060,2053,2058,1106,1168,4454,4455,2747,13558,13558,15529,21074,13850,4314,22579,6337,18496,18039,19747,20418,10848,19504,13770,453,17302,3596,4583,22088,22105,1990,1729,20879,13107,13091,4027,4559,16531,16595,16477,8342,14981,14976,21378,7369,9645,10751,3669,8687,54,7564,7621,12353,22284,2628,13816,534,4341,8988,1345,21313,16917,12076,1754,12674,15399,1658,14061,7840,21692,13963,19564,4527,1375,1666,2019,2096,628,178,1280,744,721,710,430,5450,2302,3633,925,450,2106,6271,7914,10364,11213,11219,11256,1163,10913,8814,19497,19007,20297,7277,6014,1463,12125,8127,20790,13064,18817,20370,21740,339,11503,15847,1400,20406,6713,9887,1896,13698,50,665,2806,6567,3862,15440,22283,21886,9985,3015,2992,1102,6035,14771,14859,15059,15509,14205,16793,1982,2249,5707,13077,9475,21864,9732,428,3965,6060,1226,1799,1799,10168,67,2607,3529,3754,3733,3735,3723,3724,3730,3772,3764,6127,2186,777,4220,6074,9069	69
新世界百货	崇文门店	1766392	3477	1389	8539	431251	466	40	363	5	19176,10256,76,5795,76,12847,1387,233,1532,4173,3162,11258,4012,6,284,1530,912,2378,1440,663,1038,3955,228,3679,967,647,418,70,1440,977,3679,547,745,2582,3233,1471,4031,16,16,4049,1141,1352,1032,231,1322,5836,8671,1053,231,1385,20408,114,3970,745,2428,1974,815,2513,155,512,1446,4376,1386,1154,2582,1039,4024,2180,10509,3123,347,2807,103,5409,347,325,368,4283,354,1002,279,781,2807,2445,4276,103,1778,368,1047,1245,1707,715,1386,2414,10340,1312,10425,2147,1374,1274,1216,2418,1440,4758,14787,578,12404,1487,458,6893,1196,4018,13426,10522,1015,17115,10599,9226,2997,16686,21021,5629,8353,15652,393,865,10270,2759,4109,629,23439,22459,4892,6233,7771,1191,8014,1122,11229,4799,22785,760,4333,7296,3756,694,17909,1651,1888,1569,12914,14542,22612,461,5676,12165,11634,12950,1451,132,3227,19324,1571,4497,3942,5475,17707,18259,4541,596,316,18092,8616,16604,1338,5906,4758,11395,13458,1029,7771,2686,4755,14307,253,16939,3615,1066,808,4905,1313,13031,2668,5338,2474,19334,694,374,23153,1176,1870,11592,6833,374,329,15816,551,6262,229,1928,808,1696,20052,11575,5090,29,3168,1529,14799,458,1626,4758,10833,13817,4814,5494,209,152,811,10215,1978,262,6658,21877,16442,666,1625,487,2542,2753,13385,1953,2585,2617,1748,631,22040,624,11223,1952,886,11365,337,21358,310,1394,2338,6596,6182,18608,10446,1335,4092,1620,687,6909,2465,9807,535,8169,11388,3517,457,7454,10920,151,10060,16020,67,399,7416,1498,154,2923,9808,1081,2740,1686,810,430,7717,2701,9797,1939,1310,4904,18802,945,342,1648,691,1403,13078,9988,193,1070,2163,1795,3145,6367,10352,3329,3442,1287,5434,4243,3320,1131,6705,6540,47,2753,440,31,16548,13032,2623,4683,10949,1952,10886,216,236,240,8034,575,7192,8477,294,6331,6331,7213,734,1864,2925,6291,9364,3537,3496,9608,9596,13637,6192,10986,12712,3260,2150,219,2684,20581,2100,20229,18920,2651,4824,4675,4457,2757,7465,9924,15608,5586,12178,16430,11383,3988,2318,16559,543,3041,1631,4027,4431,634,6404,20361,5102,17595,1597,611,545,4805,4807,11221,4946,14169,13734,12643,6712,4753,21958,20590,17672,7470,1806,6387,1576,15591,157,1939,10561,3367,12758,658,1652,22936,11651,10853,1885,21715,243,22723,166,18970,1885,4696,3028,363,739,1549,3030,7051,1365,864,1365,47,6539,159,9197,879,945,1615,15060,11273,4959,8620,597,5904,1469,1586,7698,9497,2744,3536,4064,659,2717,2223,9922,664,2115,12405,12695,21387,13897,3871,198,1704,19756,5216,3357,2817,12663,5498,828,3486,112,2191,3946,414,3697,7998,10254,10264,10312,10877,5209,2463,11600,8846,660,13174,3031,1885,1751,393,10261,3532,6509,945,739,5864,363,1498,1398,545,8632,1755,4654,519,17700,19671,19670,19676,9489,2959,2921,366,122,3398,9657,1792,14946,20063,7270,7161,3427,1421,1672,2539,18761,795,14260,14260,4029,3025,21633,19056,18811,3893,3367,3475,2702,12621,2188,6272,3158,2913,2921,11896,2184,1285,16189,22552,13771,9751,23086,1018,6041,10627,2586,21166,652,6548,20823,12333,711,16932,15114,5693,5618,7061,11069,18787,16541,16192,4093,269,9385,9388,9418,9422,9430,9434,2156,7703,1153,182,2046,9429,2100,14606,20234,7117,18959,22196,22192,11988,8562,8040,6747,12007,6630,19081,19080,4098,2939,7419,11781,23004,2355,14693,13922,18912,18928,1963,1946,1925,2060,2053,2058,1106,1168,4454,4455,2747,13558,13558,15529,21074,13850,4314,22579,6337,18496,18039,19747,20418,10848,19504,13770,453,17302,3596,4583,22088,22105,1990,1729,20879,13107,13091,4027,4559,16531,16595,16477,8342,14981,14976,21378,7369,9645,10751,3669,8687,54,7564,7621,12353,22284,2628,13816,534,4341,8988,1345,21313,16917,12076,1754,12674,15399,1658,14061,7840,21692,13963,19564,4527,1375,1666,2019,2096,628,178,1280,744,721,710,430,5450,2302,3633,925,450,2106,6271,7914,10364,11213,11219,11256,1163,10913,8814,19497,19007,20297,7277,6014,1463,12125,8127,20790,13064,18817,20370,21740,339,11503,15847,1400,20406,6713,9887,1896,13698,50,665,2806,6567,3862,15440,22283,21886,9985,3015,2992,1102,6035,14771,14859,15059,15509,14205,16793,1982,2249,5707,13077,9475,21864,9732,428,3965,6060,1226,1799,1799,10168,67,2607,3529,3754,3733,3735,3723,3724,3730,3772,3764,6127,2186,777,4220,6074,9069	83
新世界百货	望京店	2730487	544	731	2403	130665	397	40	217	5	16470,233,2534,1532,6,904,418,2582,1440,967,19320,16151,325,745,1471,1141,20671,1380,663,1100,4049,426,1975,12833,2555,458,2022,4128,106,6781,13003,16832,18361,15608,1490,18282,667,666,2701,5340,1013,4166,1981,8132,306,1492,597,5491,16274,6619,3308,458,12950,9797,1549,2753,2923,2964,2826,17302,15591,645,6271,337,1275,1576,932,19279,4029,945,1365,4914,1325,5848,1651,2292,6941,450,1176,551,2224,1498,1982,20386,14550,6838,1589,3573,15662,1260,6371,15598,218,5119,3020	79
新业广场		5245733	125	164	623	23331	233	35	44	5	12105,1255,76,1440,3162,1047,186,5836,3970,7540,1262,2997,1434,7022,12326,523,1532,19619,393,11061,725,461,2675,5602,17681,17157,8077,19400,10703,13,1213,597,209,4887,12016,12329,1410,580,10910,664,363,631,425,621,63,5304,9212,374,485,5798,7317,761,1589,7359,249,1507,222,6705,7398,8941,2032,2091,19723,4639,5353,6847,2049,3692,20080,1754,21278,7007,20803,6309,10872,21813,8192,14613,719,740,157,17761,1990,8814,246,3684,337,17101,3411,394,14580	72
新中关购物中心		2004613	487	549	2411	200658	192	40	158	5	11056,6169,76,852,1530,2534,1440,904,4012,6,284,512,6845,1380,470,843,228,347,1322,325,4294,967,3970,605,7365,10509,8789,2807,3745,1154,10992,781,1039,2229,715,4049,2183,563,2028,21713,6900,21339,123,1015,1023,8966,3343,19659,1724,4631,1529,2773,5525,12097,393,13,7025,3045,11166,2997,1165,2988,4637,579,117,18803,11933,16685,760,21373,3715,5819,1870,13705,5935,559,8563,311,4661,4422,23387,1067,528,17649,144,1814,2680,7619,1120,6456,952,10325,2454,17802,557,572,138,4868,2955,774,2045,14427,1766,152,5051,5898,21105,401,17653,19253,21555,9638,524,1939,6835,1070,11515,9275,1515,17014,1655,97,1213,4333,1064,10819,2020,1664,1498,8434,13186,929,1003,1848,7428,9318,1131,3440,8363,3700,8034,6227,15988,611,9988,4865,4541,8342,5102,12941,1399,19149,17805,709,1117,932,427,3527,8868,12854,4261,2752,577,545,11761,454,3250,374,1729,9316,6042,1875,1694,1332,9801,7202,6747,701,8689,9881,1806,83,1694,1472,337,9924,10808,11233,9553,756,20929,8696,10949,21145,16629,20530,5296,12093,4403,3476,1398,10742,3507,6447,4101,3613,10971,3524,7454,11612,1149,373,21486,585,534,1625,789,659,209,6630,1365,33,2960,6850,6910,6879,6138,9489,664,9791,363,9806,4974,14759,1018,7,14938,7839,18717,4576,1891,5194,18891,4042,772,13258,945,5459,12690,6519,5635,7795,409,7405,19247,14572,7012,222,7547,19043,2292,22680,2552,4494,11131,1982,3746,4029,2824,2072,14073,2326,19439,949,18810,4274,900,1794,1759,15518,6117,5919,11869,8472,1351,18987,13016,1036,11582,4131,3990,9177,9482,1344,9571,21320,17798,17809,5099,1313,824,1072,3320,6257,11118,4289,10458,7706,22094,8558,8684,10090,15737,21784,7204,164,1661,8834,3656,3654,1173,6618,2888,1576,1539	83
新光天地		2088220	1776	2170	7779	522262	2120	50	355	5	1649,76,4862,2800,233,3111,4173,661,1440,2371,6,6,402,488,661,1023,512,14583,3120,1581,1002,10992,426,103,4376,1440,912,661,4191,2258,5409,2513,681,11189,4283,347,3930,3679,4024,815,1446,3120,228,14328,7365,13727,904,1032,1352,1053,11189,1111,1974,12,13100,378,15301,1095,7692,5801,4614,22940,2193,15361,6071,1373,5187,343,3542,9704,2312,15158,4994,998,1287,2756,14728,8866,2663,12018,10614,12717,1930,16849,986,21260,15943,4358,3343,10292,5257,1805,2760,935,12533,12184,15923,5263,10607,5133,939,17485,7512,22591,5297,13469,12713,307,13389,901,4444,14858,3580,4249,7532,808,15220,9044,19063,12889,6889,12114,8560,639,7680,3106,1394,19477,81,9543,12322,4882,14386,9610,393,13585,606,1348,7591,828,1806,2346,3154,7770,2218,14344,15579,21920,197,861,12196,8051,14441,12063,226,10505,3229,4088,83,4513,4288,551,4279,2908,3266,760,1121,1520,13580,892,888,1630,1338,5109,6936,17056,15131,13689,886,9178,3392,6153,13758,4788,4320,12934,22139,461,393,4443,9938,15800,5163,7091,9324,10436,461,534,332,9684,8717,919,9222,13463,13492,4341,1648,575,7292,789,11892,5627,19728,2603,15915,6916,12570,4696,4978,8521,89,10295,1417,13385,8751,10678,4198,1341,1066,5487,8041,12386,4230,4390,3367,2741,2085,627,21549,4658,18968,11362,4690,6182,7704,809,2611,1552,14362,5729,420,12652,15941,22610,10149,7865,14433,282,1971,879,11318,927,2098,2044,4182,3342,7629,15116,12418,13896,1646,2754,172,4200,14228,14266,13286,4785,665,3920,544,18638,2738,427,2714,3205,3076,4927,263,5190,2243,10995,3897,4329,3719,12460,5220,252,8011,1757,1939,3661,1148,12154,5753,13056,21437,20534,11054,14798,13458,14504,3239,10877,10435,134,20261,4964,4144,5589,4270,7152,6471,14320,3621,414,10955,5893,16028,201,4861,12075,7424,5924,742,7130,13311,11013,2932,14443,10715,3079,9165,12991,9172,3318,170,17471,6539,20461,19736,207,1535,13029,5156,19270,170,1070,11299,21799,18454,11146,9896,12396,13745,4342,19455,19520,13776,1654,4041,739,326,4234,3979,11695,15019,612,4138,3808,19109,10867,1475,9081,13298,3993,11208,13073,12966,4593,3852,7140,453,7144,4023,9761,23133,9864,7531,2096,8795,1271,2717,15833,2758,4460,2920,2227,11627,1802,15039,643,16161,5907,3528,3795,9237,2303,3996,285,167,12778,14515,5912,10259,2562,2493,2192,1461,1849,2548,1369,8016,4865,4624,5591,21685,2734,13187,13183,14792,6630,9847,519,6078,1421,21827,20683,15602,15592,277,2801,10171,2335,219,18630,2610,5869,14594,14589,22364,1082,2615,20810,6455,20606,3359,3373,13887,4807,12153,18462,15226,10993,1706,161,20152,3943,22181,17923,11302,19382,2302,1447,19185,18998,20197,13114,15321,16649,2163,2000,6956,15597,20657,21625,18319,15058,5260,5839,6511,7744,7730,1445,546,1958,9348,10164,18504,4183,10283	90
新华百货		2008792	461	395	1984	128025	350	35	130	5	2074,1532,1440,3162,10561,3233,912,347,1380,2446,279,114,512,368,354,4049,715,325,1386,2807,1039,1471,103,418,1386,1047,3123,18431,458,13788,7179,622,13612,7172,2965,1230,13456,4744,9,725,13069,8550,603,4412,22261,523,11074,12443,12361,864,12178,14910,1615,6843,1114,5712,3835,3363,20359,3581,1498,21571,5474,3496,12253,152,11117,1272,765,7698,19741,1694,5546,485,7049,3126,22994,22685,5127,1686,1654,2585,931,414,900,1885,2327,405,18700,12508,7734,430,739,2151,6630,2753,3030,18856,1719,1070,209,659,1176,2152,12546,12557,12458,3019,12467,12369,12319,12292,12309,12235,12209,9960,7464,9189,1365,6503,11087,11525,159,7269,11566,363,761,820,545,780,18791,2966,4064,945,19745,11515,660,3750,10264,297,10254,132,1603,14946,5460,14900,14896,7379,2826,1,2055,22999,4140,6955,795,1163,7477,1704,90,16522,374,7891,7890,7884,7547,1906,7428,1683,398,6925,7796,3461,344,7,3114,1044,1982,2557,21114,67,10397,8254,10636,370,3977,1799,1953,15042,19784,1315,5938,19431,16572,978	76
新奥购物中心		4280288	341	390	1377	53725	113	35	129	5	15669,76,3162,231,284,1322,3233,347,4049,18571,3448,14998,10563,893,20283,11619,9626,20115,1015,181,20592,15653,982,9624,4272,13985,4560,5515,661,9629,8330,9616,1533,6691,20995,21288,333,808,4484,436,18348,131,3822,17812,4009,7505,18780,9920,14246,1562,1870,17815,4488,5044,4257,2424,393,10135,9618,153,16307,6565,1459,9748,18862,17312,12349,310,9648,20168,18123,932,2474,6522,13431,9303,16969,725,14834,15479,2033,4306,17386,297,17414,3436,22120,461,1759,4206,15685,3424,10389,20928,2956,4332,3410,17989,3895,1754,11711,3351,948,2025,18305,22147,6904,17839,17860,17862,13623,15406,900,14734,3419,209,664,249,554,2623,15445,363,15493,2081,23201,1589,7412,18066,6370,21323,929,6760,11506,2753,2244,15715,2966,18212,18149,10434,1415,16182,3256,3276,3290,3281,4961,425,467,14900,18729,17236,2094,22792,20282,4275,14037,12185,2592,1,13773,17454,17435,2876,932,3419,1314,6408,6566,6467,3182	77
